Validation_Set,Model_Variant,Negative,Vector_size,Window,Min_count,Epochs,Sample,Softmax,Word_pairs_test_Pearson_coeff,Word_pairs_test_Pearson_p-val,Word_pairs_test_Spearman_coeff,Word_pairs_test_Spearman_p-val,Word_pairs_test_Out-of-vocab_ratio,Analogies_test
iDnes.cz 100% Corpus,1,15,158,20,12,30,0.001,0,0.5038837609940071,9.995853190718382e-19,0.509358548606754,3.652369443142679e-19,23.79603399433428,0.021739130434782608
iDnes.cz 100% Corpus,0,10,200,5,5,20,0.1,0,0.04249964023456032,0.4595968546678502,0.010599543975703559,0.8537324891991671,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,50,2,12,25,0.01,0,0.059532670233643246,0.3306902599804178,0.05396996010869726,0.3779423805645281,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,5,158,20,12,25,1e-05,0,0.08307677553452683,0.1742845259329768,0.03015394469950648,0.622457539315802,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,450,1,8,20,1e-05,0,0.07670740112633251,0.19506355036243872,0.0053638247043087004,0.9279113189880518,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,200,8,5,20,0.01,0,0.5512185215338963,1.220620562194282e-25,0.5425724312110375,9.573942559682041e-25,13.59773371104816,0.0252486610558531
iDnes.cz 100% Corpus,0,10,100,20,12,30,0.0001,0,0.09764101702997909,0.11008876995423134,0.07033772954532357,0.2502770105284103,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,5,100,12,0,30,0.01,0,0.054050637620653125,0.33061671939362114,0.007681696249406616,0.8901092867469114,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,100,4,1,30,0.01,0,0.5103996660444624,5.0345408616673973e-23,0.5164371691563545,1.2724879926612918e-23,7.64872521246459,0.009251968503937008
iDnes.cz 100% Corpus,0,5,158,1,8,30,1e-05,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,300,2,8,20,0.1,0,0.08894003727310033,0.1328017894763796,-0.005706979533259885,0.9233131167457345,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,250,12,12,30,0.001,0,0.5412285116597636,7.1524414814987055e-22,0.5460295158759728,2.6369438977251027e-22,23.79603399433428,0.028532608695652172
iDnes.cz 100% Corpus,1,10,100,20,8,25,0.1,0,0.5429159407870567,2.1089639674506576e-23,0.5635536322273805,1.8673713572384134e-25,18.69688385269122,0.03286147623862487
iDnes.cz 100% Corpus,0,5,300,16,12,30,0.01,0,0.13038955330577698,0.03253920873315845,0.04757839530957776,0.4370702612013544,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,10,50,2,5,30,0.01,0,0.0774376782276058,0.17738062337403113,0.071132325332181,0.21544126583372666,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,200,12,2,30,0.1,0,0.13244760426866836,0.01741014410743065,0.1065280278733131,0.05618729333186111,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,450,5,12,25,1e-05,0,0.46499344658808167,7.76543720929763e-16,0.45965877644897085,1.8144954195495417e-15,23.79603399433428,0.015625
iDnes.cz 100% Corpus,0,15,450,4,1,20,0.01,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,50,20,8,20,0.01,0,0.58376310900805,1.3089045230512165e-27,0.5861188541710972,7.176718083840515e-28,18.69688385269122,0.03387259858442872
iDnes.cz 100% Corpus,1,15,200,8,2,20,1e-05,0,0.30100814747716054,3.615487671685193e-08,0.3243072366036248,2.543006909792991e-09,8.78186968838527,0.00726634928589326
iDnes.cz 100% Corpus,0,15,158,20,2,25,1e-05,0,0.050392299611360936,0.36742157756986016,0.029159148114720715,0.6021451126749604,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,450,12,12,30,0.0001,0,0.112638706412915,0.06508354486743452,0.04357977565323928,0.47660647134287315,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,158,8,8,20,0.1,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,10,100,8,1,25,0.0,0,0.5496442406091021,3.95218744598419e-27,0.5458759936749739,1.0344528813241485e-26,7.64872521246459,0.024409448818897637
iDnes.cz 100% Corpus,0,10,300,5,1,20,0.0001,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,50,5,5,30,0.001,0,0.5227431381466202,8.664767108352025e-23,0.5271850959339107,3.240204487352781e-23,13.59773371104816,0.02180566182096404
iDnes.cz 100% Corpus,0,10,450,1,2,25,0.0001,0,0.07296095330662526,0.191590982263554,-0.0015800753788882869,0.9774681889383903,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,5,100,8,12,25,0.1,0,0.5486678077802417,1.5135036312124228e-22,0.5509920334405266,9.242653059353295e-23,23.79603399433428,0.029891304347826088
iDnes.cz 100% Corpus,0,15,158,12,2,25,1e-05,0,0.050392299611360936,0.36742157756986016,0.029159148114720715,0.6021451126749604,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,300,2,2,20,0.01,0,0.06197018595852744,0.2675351845448125,-0.004842125902341573,0.9310280625726277,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,5,158,4,1,20,0.01,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,200,16,1,30,0.1,0,0.569837099003177,1.8400744884346415e-29,0.5604358179846526,2.3463549514983405e-28,7.64872521246459,0.024409448818897637
iDnes.cz 100% Corpus,0,10,200,16,12,20,0.0,0,0.10693045710003136,0.08000699931283085,0.053429597770001495,0.3827429894629063,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,16,0,25,0.001,0,0.5690829269163022,2.2637754648315881e-29,0.5561313595060026,7.327319866201801e-28,7.64872521246459,0.014763779527559055
iDnes.cz 100% Corpus,1,5,50,5,12,25,1e-05,0,0.5199878440075921,4.907499157243439e-20,0.49476599121151327,5.138231466975209e-18,23.79603399433428,0.024456521739130436
iDnes.cz 100% Corpus,1,5,450,4,8,25,0.001,0,0.49150975280992026,7.3277347820876645e-19,0.5052091892978935,5.3578481841336204e-20,18.69688385269122,0.01870576339737108
iDnes.cz 100% Corpus,1,10,50,16,12,20,0.0,0,0.5706210961760814,1.2257923636131979e-24,0.5687087050985634,1.8917283293765647e-24,23.79603399433428,0.044157608695652176
iDnes.cz 100% Corpus,1,10,200,20,1,20,0.0001,0,0.5720985978197357,9.853044196791775e-30,0.5626253681172447,1.306331023129843e-28,7.64872521246459,0.016338582677165356
iDnes.cz 100% Corpus,1,5,300,1,0,20,0.0,0,0.3549547604928437,4.100029741851912e-11,0.3472145408474124,1.1430808945088707e-10,7.64872521246459,0.0037401574803149606
iDnes.cz 100% Corpus,1,5,50,5,3,25,0.001,0,0.5342524677562026,1.0172976616300096e-24,0.5365055584304613,5.957568995574207e-25,10.48158640226629,0.02962962962962963
iDnes.cz 100% Corpus,0,15,200,4,0,20,0.0001,0,0.04992662678530333,0.36889420143628004,-0.002261594177135021,0.9675531200432634,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,250,5,1,20,0.001,0,0.12954830044098545,0.019286862952128052,0.057238993389482365,0.30284471978359967,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,20,5,20,0.1,0,0.0774376782276058,0.17738062337403113,0.071132325332181,0.21544126583372666,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,10,158,8,1,25,0.0001,0,0.5679998739132431,3.045606863651453e-29,0.554916482168335,1.0074654601527555e-27,7.64872521246459,0.019488188976377954
iDnes.cz 100% Corpus,1,5,200,16,3,30,1e-05,0,0.550629209056486,1.896166086177937e-26,0.532615465626652,1.4969095687448524e-24,10.48158640226629,0.016
iDnes.cz 100% Corpus,1,5,450,12,8,20,0.01,0,0.5624873413572684,2.4034185828952317e-25,0.5518234224827001,2.8541638432996334e-24,18.69688385269122,0.02679474216380182
iDnes.cz 100% Corpus,1,10,158,4,2,25,0.1,0,0.49259401216646115,4.3650482293225816e-21,0.5045652263247329,3.3561839095997813e-22,8.78186968838527,0.011776497118516662
iDnes.cz 100% Corpus,0,5,300,4,12,30,0.01,0,0.13038955330577698,0.03253920873315845,0.04757839530957776,0.4370702612013544,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,5,158,5,8,30,0.0,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,15,300,20,0,25,0.0001,0,0.5960311439028045,9.766436431117419e-33,0.591411120299393,3.882999169581521e-32,7.64872521246459,0.02204724409448819
iDnes.cz 100% Corpus,1,10,300,1,12,25,0.0001,0,0.34931992713617804,3.881763789827782e-09,0.3469764292031483,5.005522454768597e-09,23.79603399433428,0.004076086956521739
iDnes.cz 100% Corpus,1,15,250,4,3,30,0.0001,0,0.5083084003203276,3.6463966585854383e-22,0.5313243457645997,2.027016315498155e-24,10.48158640226629,0.014222222222222223
iDnes.cz 100% Corpus,0,10,50,4,3,20,0.1,0,0.08441609870287685,0.1343047067016611,0.07336926475007471,0.19331808685784901,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,300,5,0,30,0.0,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,100,5,12,20,0.0001,0,0.09764101702997909,0.11008876995423134,0.07033772954532357,0.2502770105284103,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,100,1,12,30,0.001,0,0.31847940381238865,9.357168844333039e-08,0.3025005706528248,4.2533885674460205e-07,23.79603399433428,0.008152173913043478
iDnes.cz 100% Corpus,1,10,100,4,3,25,0.001,0,0.49853784643711785,2.9416638825159136e-21,0.5135972130135618,1.144859962736474e-22,10.48158640226629,0.017185185185185185
iDnes.cz 100% Corpus,1,5,300,1,12,20,0.0,0,0.32677765090121896,4.11288876885831e-08,0.31777929266069355,1.0017838881392349e-07,23.79603399433428,0.008152173913043478
iDnes.cz 100% Corpus,0,15,200,16,12,25,0.01,0,0.10693045710003136,0.08000699931283085,0.053429597770001495,0.3827429894629063,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,300,12,1,20,0.1,0,0.5369001734617362,9.752014109803994e-26,0.5221599947619465,3.3680589290816916e-24,7.64872521246459,0.011220472440944882
iDnes.cz 100% Corpus,1,10,158,8,0,20,0.01,0,0.5220353236393468,3.467945692670149e-24,0.5132708680352458,2.626560326083669e-23,7.64872521246459,0.01830708661417323
iDnes.cz 100% Corpus,0,5,50,20,5,25,0.0,0,0.0774376782276058,0.17738062337403113,0.071132325332181,0.21544126583372666,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,50,1,2,20,1e-05,0,0.14164294030952657,0.010938757169037945,0.12038010589635363,0.030803464699523955,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,15,250,2,12,20,0.1,0,0.15286450415960076,0.012064251071165072,0.07853009114002812,0.19915067158296804,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,10,50,16,12,25,1e-05,0,0.5823225159600788,8.094459266694837e-26,0.5550183956014189,3.897391996699288e-23,23.79603399433428,0.03736413043478261
iDnes.cz 100% Corpus,1,5,50,8,1,20,0.1,0,0.5180986477558596,8.673214028592483e-24,0.5157503261740037,1.490068556529245e-23,7.64872521246459,0.016338582677165356
iDnes.cz 100% Corpus,0,5,450,20,0,30,0.0,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,50,5,8,20,0.1,0,0.029166084052877534,0.6226817735264566,-0.013756904499987503,0.8164986911402013,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,158,2,12,30,1e-05,0,0.4968597300361513,3.5433941378669515e-18,0.48639484458746274,2.2139177556207296e-17,23.79603399433428,0.03260869565217391
iDnes.cz 100% Corpus,1,10,300,2,12,25,1e-05,0,0.4455295974746971,1.601303951211584e-14,0.45681455323211645,2.8357059236201024e-15,23.79603399433428,0.026494565217391304
iDnes.cz 100% Corpus,1,15,50,12,0,20,0.01,0,0.5482927414951615,5.588788081616411e-27,0.5428806239768555,2.203600978113768e-26,7.64872521246459,0.01968503937007874
iDnes.cz 100% Corpus,0,15,250,20,5,30,0.0001,0,0.10286976577634986,0.07282460113033949,0.05040186571663755,0.38039210089172937,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,10,158,4,3,20,0.01,0,0.09313780753580927,0.09839461249352208,0.022425363907383616,0.6912847603389536,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,10,158,4,8,25,0.0001,0,0.5306096576873045,3.036561540632505e-22,0.5445402658135032,1.4709630524612582e-23,18.69688385269122,0.029828109201213347
iDnes.cz 100% Corpus,1,5,158,8,0,30,0.0001,0,0.5738346395916877,6.080046860259552e-30,0.5566905667652084,6.325602925111083e-28,7.64872521246459,0.014960629921259842
iDnes.cz 100% Corpus,1,10,50,12,1,30,0.0001,0,0.5866955667995724,1.552859756498894e-31,0.5691077734809279,2.248391875140808e-29,7.64872521246459,0.01968503937007874
iDnes.cz 100% Corpus,0,15,50,2,5,30,1e-05,0,0.0774376782276058,0.17738062337403113,0.071132325332181,0.21544126583372666,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,10,158,20,0,30,1e-05,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,200,20,12,25,0.1,0,0.10693045710003136,0.08000699931283085,0.053429597770001495,0.3827429894629063,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,5,50,4,1,25,1e-05,0,0.08330022030450562,0.13339254917414242,0.04684282994255569,0.3992377049804001,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,300,16,8,25,1e-05,0,0.08894003727310033,0.1328017894763796,-0.005706979533259885,0.9233131167457345,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,10,100,1,5,20,0.0001,0,0.4071821665135276,1.308651630520399e-13,0.39181071983593424,1.2431579121992863e-12,13.59773371104816,0.008798775822494262
iDnes.cz 100% Corpus,0,5,158,2,1,25,0.01,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,10,450,12,12,25,1e-05,0,0.5857643356397796,3.563818811375643e-26,0.5698381332839492,1.4645907158869105e-24,23.79603399433428,0.04008152173913043
iDnes.cz 100% Corpus,0,15,158,2,1,20,0.001,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,10,250,5,1,25,1e-05,0,0.12954830044098545,0.019286862952128052,0.057238993389482365,0.30284471978359967,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,10,100,2,5,20,0.1,0,0.06217238017277531,0.27908238797482277,-0.024006628468973064,0.6762422176566585,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,5,300,1,5,30,0.001,0,0.30834834755546275,3.852311109489257e-08,0.3006813297748412,8.602400414144016e-08,13.59773371104816,0.0022953328232593728
iDnes.cz 100% Corpus,1,15,100,1,1,20,0.1,0,0.34100702859209503,2.5497109576342e-10,0.32961189475258446,1.0624388997074173e-09,7.64872521246459,0.0017716535433070866
iDnes.cz 100% Corpus,0,15,300,1,2,25,0.001,0,0.06197018595852744,0.2675351845448125,-0.004842125902341573,0.9310280625726277,8.78186968838527,0.0
iDnes.cz 100% Corpus,0,10,450,5,1,30,0.0,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,10,50,12,12,25,0.01,0,0.059532670233643246,0.3306902599804178,0.05396996010869726,0.3779423805645281,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,5,300,12,3,20,0.0,0,0.1300240053319067,0.02077654325376976,0.10050426882583986,0.07441675145239039,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,10,450,8,8,25,1e-05,0,0.538764888224853,5.249248163465218e-23,0.5226737903521109,1.6018639335404624e-21,18.69688385269122,0.021739130434782608
iDnes.cz 100% Corpus,1,15,300,5,5,30,0.0001,0,0.5389007011562436,2.255306660397997e-24,0.5572544977606797,2.7959791211810625e-26,13.59773371104816,0.025631216526396328
iDnes.cz 100% Corpus,0,5,200,8,8,30,0.001,0,0.05567217254752579,0.34734097978745926,-0.030462097826230147,0.607302481233335,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,50,20,8,20,0.0001,0,0.6033746826183884,7.544792736194035e-30,0.593407594720647,1.083472979073227e-28,18.69688385269122,0.02578361981799798
iDnes.cz 100% Corpus,1,10,50,4,3,25,0.0,0,0.5341100803223521,1.0521438496190529e-24,0.5471553007152862,4.494917364025818e-26,10.48158640226629,0.024592592592592593
iDnes.cz 100% Corpus,1,15,450,8,12,30,0.001,0,0.5073342896805326,5.310788063394865e-19,0.5235004444280226,2.488929755900463e-20,23.79603399433428,0.019021739130434784
iDnes.cz 100% Corpus,1,10,450,12,2,20,0.1,0,0.5654038413148617,1.3421682011096098e-28,0.5566464301947205,1.3518314491619395e-27,8.78186968838527,0.02054622901528439
iDnes.cz 100% Corpus,0,10,50,2,0,25,1e-05,0,0.08330022030450562,0.13339254917414242,0.04684282994255569,0.3992377049804001,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,10,300,20,3,30,0.0,0,0.1300240053319067,0.02077654325376976,0.10050426882583986,0.07441675145239039,10.48158640226629,0.0
iDnes.cz 100% Corpus,1,10,158,16,5,30,0.1,0,0.5609834094032361,1.1080633636988588e-26,0.5717955105648251,7.0777612509454015e-28,13.59773371104816,0.026013771996939557
iDnes.cz 100% Corpus,1,15,250,1,5,25,1e-05,0,0.38496379726855884,3.265739571762432e-12,0.41645684834446134,3.1776972524973914e-14,13.59773371104816,0.014919663351185922
iDnes.cz 100% Corpus,0,5,100,20,5,30,0.01,0,0.06217238017277531,0.27908238797482277,-0.024006628468973064,0.6762422176566585,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,10,200,12,1,20,0.0001,0,0.04992662678530333,0.36889420143628004,-0.002261594177135021,0.9675531200432634,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,10,200,12,3,25,0.0001,0,0.5907298485228156,4.125094620862366e-31,0.5875234277011846,1.0286919356470963e-30,10.48158640226629,0.024888888888888887
iDnes.cz 100% Corpus,0,15,300,1,1,30,0.0001,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,200,20,0,30,1e-05,0,0.04992662678530333,0.36889420143628004,-0.002261594177135021,0.9675531200432634,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,300,1,1,25,0.001,0,0.346343930300513,1.2805785447832436e-10,0.33234194840204895,7.587775975149759e-10,7.64872521246459,0.0011811023622047244
iDnes.cz 100% Corpus,0,10,100,5,8,25,1e-05,0,-0.0618906722064453,0.29605960907587003,-0.12376569276786234,0.036114396034958716,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,5,158,2,1,25,0.1,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,50,12,0,25,1e-05,0,0.08330022030450562,0.13339254917414242,0.04684282994255569,0.3992377049804001,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,100,1,2,30,0.001,0,0.3803291788283948,1.6003676120548854e-12,0.36814839769358193,9.005643100764669e-12,8.78186968838527,0.0022550739163117012
iDnes.cz 100% Corpus,0,5,200,5,8,25,0.0,0,0.05567217254752579,0.34734097978745926,-0.030462097826230147,0.607302481233335,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,5,100,5,0,30,0.0,0,0.054050637620653125,0.33061671939362114,0.007681696249406616,0.8901092867469114,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,5,100,12,12,20,0.1,0,0.09764101702997909,0.11008876995423134,0.07033772954532357,0.2502770105284103,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,10,250,20,8,20,0.0001,0,0.6030150600253262,8.319687949723875e-30,0.6044778913327289,5.585446872850471e-30,18.69688385269122,0.04196157735085945
iDnes.cz 100% Corpus,1,15,100,8,12,25,0.0001,0,0.5818048717463352,9.149681234056877e-26,0.5763289545993607,3.300781979724174e-25,23.79603399433428,0.03260869565217391
iDnes.cz 100% Corpus,0,10,300,20,0,20,0.1,0,0.11289385363303299,0.04164618419646204,0.05989873482239756,0.28089360892114373,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,15,200,8,0,30,0.0,0,0.5462089557169967,9.506043240162163e-27,0.5455750019696473,1.1165071415585295e-26,7.64872521246459,0.021062992125984253
iDnes.cz 100% Corpus,1,10,450,8,2,30,0.0001,0,0.571159066230899,2.83235868742845e-29,0.5615036523586439,3.786423188083988e-28,8.78186968838527,0.025306940616386872
iDnes.cz 100% Corpus,0,10,100,8,5,30,0.0001,0,0.06217238017277531,0.27908238797482277,-0.024006628468973064,0.6762422176566585,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,15,450,1,0,30,0.01,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,5,200,20,5,20,1e-05,0,0.49617519984865854,2.3235981453237152e-20,0.49273900997400344,4.6241846112547957e-20,13.59773371104816,0.011859219586840091
iDnes.cz 100% Corpus,0,10,158,4,2,30,0.0001,0,0.050392299611360936,0.36742157756986016,0.029159148114720715,0.6021451126749604,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,15,250,4,0,30,0.0001,0,0.5114841879149501,3.9403943480134157e-23,0.5256660805354437,1.4732470186922646e-24,7.64872521246459,0.012795275590551181
iDnes.cz 100% Corpus,1,5,450,20,3,30,0.001,0,0.5667975026397232,2.9808810266623493e-28,0.5618573339250297,1.086195020922053e-27,10.48158640226629,0.02311111111111111
iDnes.cz 100% Corpus,1,15,158,16,5,30,1e-05,0,0.5991978467744794,4.129227284685651e-31,0.5894915171156989,6.2614068841934e-30,13.59773371104816,0.03136954858454476
iDnes.cz 100% Corpus,1,10,250,16,3,30,0.0001,0,0.6056166621518804,5.171027615753775e-33,0.6088970708490672,1.9094930722248703e-33,10.48158640226629,0.02903703703703704
iDnes.cz 100% Corpus,0,10,158,4,8,30,0.1,0,0.004293495948952643,0.9422681983934234,-0.07570980320107142,0.20095196150118091,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,10,100,5,2,20,0.1,0,0.5065826681067355,2.156408075377605e-22,0.515995971820503,2.631856095591769e-23,8.78186968838527,0.02280130293159609
iDnes.cz 100% Corpus,0,15,200,2,0,30,1e-05,0,0.04992662678530333,0.36889420143628004,-0.002261594177135021,0.9675531200432634,7.64872521246459,0.0
iDnes.cz 100% Corpus,1,10,300,8,1,20,1e-05,0,0.21588869493917875,8.514558075976767e-05,0.22632099726532592,3.7190667236542474e-05,7.64872521246459,0.004921259842519685
iDnes.cz 100% Corpus,1,10,200,8,1,25,0.1,0,0.5460075261153289,1.0004915391277074e-26,0.5409311052042076,3.5902403141258475e-26,7.64872521246459,0.01988188976377953
iDnes.cz 100% Corpus,1,5,300,20,8,25,0.1,0,0.5593432620967661,5.031541390879927e-25,0.5630477834299695,2.105104792059932e-25,18.69688385269122,0.029828109201213347
iDnes.cz 100% Corpus,0,15,200,8,8,20,0.1,0,0.05567217254752579,0.34734097978745926,-0.030462097826230147,0.607302481233335,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,5,300,20,12,20,0.1,0,0.5744406464905053,5.1091958391785345e-25,0.573462845628914,6.3991299926227785e-25,23.79603399433428,0.03940217391304348
iDnes.cz 100% Corpus,1,5,450,5,1,30,0.0,0,0.5021444916934886,3.1598925879901416e-22,0.5010450283128438,4.020591217038776e-22,7.64872521246459,0.011614173228346457
iDnes.cz 100% Corpus,0,15,450,2,0,25,0.1,0,0.12604443341693056,0.022837942591169984,0.06496450488713273,0.24212367666371673,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,100,8,8,20,0.01,0,-0.0618906722064453,0.29605960907587003,-0.12376569276786234,0.036114396034958716,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,10,158,2,1,30,1e-05,0,0.07568172080871272,0.17282705081664015,0.013508431534628133,0.8080245233634342,7.64872521246459,0.0
iDnes.cz 100% Corpus,0,15,158,16,3,25,1e-05,0,0.09313780753580927,0.09839461249352208,0.022425363907383616,0.6912847603389536,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,300,12,12,25,0.001,0,0.13038955330577698,0.03253920873315845,0.04757839530957776,0.4370702612013544,23.79603399433428,0.0
iDnes.cz 100% Corpus,0,15,158,4,5,20,0.0,0,-0.0162354050474607,0.7776417746685168,-0.10995932492284277,0.05507392309575696,13.59773371104816,0.0
iDnes.cz 100% Corpus,1,10,200,16,2,20,0.0001,0,0.5886429890914722,2.0696661046939063e-31,0.5738554495282996,1.3520825040611516e-29,8.78186968838527,0.024805813079428713
iDnes.cz 100% Corpus,1,15,50,4,1,25,0.0001,0,0.5312310628135882,3.8873345461145914e-25,0.5364910445936412,1.0784895556293336e-25,7.64872521246459,0.008858267716535433
iDnes.cz 100% Corpus,0,10,158,4,3,25,1e-05,0,0.09313780753580927,0.09839461249352208,0.022425363907383616,0.6912847603389536,10.48158640226629,0.0
iDnes.cz 100% Corpus,0,5,100,1,8,20,1e-05,0,-0.0618906722064453,0.29605960907587003,-0.12376569276786234,0.036114396034958716,18.69688385269122,0.0
iDnes.cz 100% Corpus,1,15,200,20,0,25,0.01,0,0.5694153665180521,2.066287307253582e-29,0.5693252910769524,2.1180510816925236e-29,7.64872521246459,0.022244094488188978
iDnes.cz 100% Corpus,1,10,300,12,8,25,0.1,0,0.5295765741371332,3.7799091406363134e-22,0.5342651645262023,1.3907492037563655e-22,18.69688385269122,0.0262891809908999
iDnes.cz 100% Corpus,1,15,100,16,12,30,0.01,0,0.5013101942793632,1.5946312734211791e-18,0.5112623009192384,2.562592245196208e-19,23.79603399433428,0.02309782608695652
iDnes.cz 100% Corpus,0,5,300,4,12,25,0.01,0,0.13038955330577698,0.03253920873315845,0.04757839530957776,0.4370702612013544,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,5,450,20,1,25,0.01,0,0.5514754210493651,2.465217520096608e-27,0.5400724648848697,4.446874513422732e-26,7.64872521246459,0.012598425196850394
iDnes.cz 100% Corpus,0,5,200,1,5,25,0.01,0,0.04249964023456032,0.4595968546678502,0.010599543975703559,0.8537324891991671,13.59773371104816,0.0
iDnes.cz 100% Corpus,0,10,50,1,8,20,0.01,0,0.029166084052877534,0.6226817735264566,-0.013756904499987503,0.8164986911402013,18.69688385269122,0.0
iDnes.cz 100% Corpus,0,15,300,5,2,20,0.1,0,0.06197018595852744,0.2675351845448125,-0.004842125902341573,0.9310280625726277,8.78186968838527,0.0
iDnes.cz 100% Corpus,1,10,200,8,12,25,0.0001,0,0.5706237242676832,1.2250592711701673e-24,0.5772857627564125,2.642459892065487e-25,23.79603399433428,0.03804347826086957
iDnes.cz 100% Corpus,0,10,50,8,12,30,1e-05,0,0.059532670233643246,0.3306902599804178,0.05396996010869726,0.3779423805645281,23.79603399433428,0.0
iDnes.cz 100% Corpus,1,10,100,2,8,20,0.01,0,0.44698648608162095,1.6749801420743571e-15,0.455463414486164,4.184294658967175e-16,18.69688385269122,0.019211324570273004
